cd_apolice,cd_cliente,dt_inicio_vigencia,dt_fim_vigencia,vl_cobertura,vl_franquia,placa
4057,1791,2024-05-02 23:56:58.000,2024-11-10 23:56:58.000,817717.00,26335.00,"JMZ6601   "
4058,1634,2024-12-14 05:19:59.000,2025-08-17 05:19:59.000,171604.00,10354.00,"GIR7454   "
4059,12895,2024-04-15 05:57:03.000,2024-06-10 05:57:03.000,669975.00,99233.00,"CRA1848   "
4060,3754,2024-06-21 05:26:35.000,2025-04-17 05:26:35.000,675121.00,63561.00,"ESD0659   "
4061,12363,2025-02-08 14:00:51.000,2025-10-22 14:00:51.000,556829.00,77091.00,"BWH6420   "
4062,10154,2023-12-26 22:13:59.000,2024-05-19 22:13:59.000,742850.00,53487.00,"DNO4750   "
4063,15446,2025-01-20 06:03:40.000,2025-07-09 06:03:40.000,345409.00,88301.00,"WSJ5055   "
4064,5315,2024-11-25 09:22:10.000,2025-01-27 09:22:10.000,781835.00,22703.00,"FFG9506   "
4065,18468,2024-02-01 20:46:00.000,2024-09-01 20:46:00.000,646489.00,51610.00,"UFJ2259   "
4066,6808,2024-02-16 21:01:58.000,2024-07-28 21:01:58.000,701520.00,55138.00,"HNK7009   "
4067,1600,2025-01-18 08:24:57.000,2025-03-29 08:24:57.000,740700.00,40732.00,"LDK1509   "
4068,16155,2025-01-26 08:18:58.000,2025-10-11 08:18:58.000,794273.00,52295.00,"OWI9668   "
4069,9022,2024-07-05 07:05:05.000,2025-04-02 07:05:05.000,912877.00,78764.00,"OMD7860   "
4070,6003,2025-02-01 06:31:04.000,2025-11-01 06:31:04.000,871113.00,70020.00,"TXE0788   "
4071,6379,2023-07-02 18:14:43.000,2024-05-28 18:14:43.000,732197.00,64687.00,"UXC4097   "
4072,11112,2023-04-07 01:16:08.000,2024-03-05 01:16:08.000,101781.00,88577.00,"SUP0439   "
4073,14439,2024-05-17 00:13:56.000,2024-08-16 00:13:56.000,613038.00,33842.00,"FPM7003   "
4074,5286,2025-02-17 01:00:41.000,2025-12-14 01:00:41.000,230689.00,29154.00,"ALZ0235   "
4075,5832,2024-01-11 15:15:01.000,2024-05-21 15:15:01.000,143776.00,12988.00,"ETG6067   "
4076,8914,2025-02-25 12:03:54.000,2025-10-03 12:03:54.000,845696.00,18962.00,"HGB2017   "
4077,14129,2023-06-21 19:53:53.000,2023-10-23 19:53:53.000,399887.00,42072.00,"LXL5821   "
4078,2865,2024-10-15 17:43:31.000,2025-10-09 17:43:31.000,639214.00,30841.00,"IDH2605   "
4079,3449,2024-01-10 13:12:38.000,2024-12-30 13:12:38.000,495490.00,89269.00,"GCH8209   "
4080,5282,2024-09-03 01:18:38.000,2025-08-12 01:18:38.000,763471.00,58421.00,"JUQ3942   "
4081,13813,2024-08-10 00:10:14.000,2024-11-23 00:10:14.000,899037.00,21449.00,"EVP8239   "
4082,17904,2024-12-19 21:02:35.000,2025-11-26 21:02:35.000,890151.00,11162.00,"FVZ4472   "
4083,14650,2025-03-04 17:33:29.000,2025-12-01 17:33:29.000,667543.00,57255.00,"FXM9570   "
4084,469,2023-04-13 14:22:42.000,2023-08-12 14:22:42.000,825652.00,60026.00,"MSO2400   "
4085,11859,2024-04-14 00:21:27.000,2025-02-12 00:21:27.000,874815.00,28719.00,"KZH1869   "
4086,15514,2025-01-16 12:20:13.000,2025-04-26 12:20:13.000,843496.00,75296.00,"WFI1803   "
4087,4480,2024-01-13 13:28:33.000,2024-02-11 13:28:33.000,432096.00,36126.00,"ZVR6484   "
4088,6412,2024-05-18 08:22:39.000,2024-06-29 08:22:39.000,389421.00,51539.00,"IWZ8596   "
4089,6736,2023-07-30 06:34:50.000,2023-12-24 06:34:50.000,863114.00,70127.00,"KVG4310   "
4090,11434,2025-02-06 11:47:55.000,2026-01-15 11:47:55.000,111976.00,12118.00,"NZA3374   "
4091,5999,2023-12-06 00:25:54.000,2024-06-12 00:25:54.000,268368.00,93741.00,"NRH0526   "
4092,4141,2023-03-13 23:59:51.000,2023-10-28 23:59:51.000,743427.00,10384.00,"BHB8893   "
4093,17600,2023-11-08 13:44:02.000,2024-04-02 13:44:02.000,342781.00,20418.00,"ETR2437   "
4094,8388,2024-02-23 10:09:49.000,2024-10-06 10:09:49.000,763465.00,80128.00,"PRX9073   "
4095,7417,2025-01-27 10:00:13.000,2025-08-23 10:00:13.000,354103.00,23517.00,"NFW5079   "
4096,15300,2025-02-22 08:15:23.000,2026-01-28 08:15:23.000,258756.00,30118.00,"QVH1525   "
4097,17826,2023-05-05 03:26:23.000,2024-04-10 03:26:23.000,999050.00,39374.00,"UTC2342   "
4098,1963,2023-09-27 19:45:04.000,2024-08-11 19:45:04.000,910410.00,23249.00,"NFT3683   "
4099,18723,2024-07-21 02:45:48.000,2025-05-30 02:45:48.000,894889.00,54849.00,"BKK5176   "
4100,17632,2023-11-07 20:16:56.000,2024-07-01 20:16:56.000,111943.00,32675.00,"IVW2283   "
4101,17739,2024-05-13 15:15:46.000,2024-05-23 15:15:46.000,542589.00,87986.00,"QNN4106   "
4102,12665,2023-03-14 14:12:39.000,2023-04-22 14:12:39.000,851755.00,69618.00,"PFD0101   "
4103,17178,2024-05-02 09:51:37.000,2024-06-21 09:51:37.000,429841.00,90955.00,"RCG8809   "
4104,19790,2023-10-23 22:48:23.000,2023-11-26 22:48:23.000,374193.00,15611.00,"IDY0202   "
4105,8760,2024-05-04 00:50:39.000,2025-01-09 00:50:39.000,139688.00,95853.00,"JCI6170   "
4106,12851,2024-12-23 17:58:21.000,2025-05-12 17:58:21.000,687911.00,11947.00,"UHO6291   "
4107,4993,2024-04-27 21:41:40.000,2024-10-16 21:41:40.000,953094.00,47901.00,"UFO5010   "
4108,8798,2024-02-13 13:10:13.000,2024-04-15 13:10:13.000,305974.00,63721.00,"MZO9706   "
4109,4371,2024-01-11 09:58:45.000,2024-06-05 09:58:45.000,746652.00,18722.00,"AMQ0278   "
4110,18521,2025-02-23 04:45:12.000,2025-06-02 04:45:12.000,927399.00,59830.00,"YDB9221   "
4111,10487,2023-03-17 18:33:41.000,2023-06-13 18:33:41.000,241040.00,20019.00,"BTQ9096   "
4112,18710,2024-08-14 13:38:48.000,2024-08-25 13:38:48.000,643312.00,75573.00,"ZHA1031   "
4113,7891,2024-10-14 02:52:01.000,2025-07-13 02:52:01.000,822271.00,80704.00,"JUD3552   "
4114,11680,2023-07-19 12:20:26.000,2024-04-26 12:20:26.000,696093.00,89160.00,"AUD3404   "
4115,4967,2023-04-02 23:35:30.000,2023-08-14 23:35:30.000,694367.00,19851.00,"FAT4277   "
4116,8150,2025-02-25 15:02:25.000,2025-09-04 15:02:25.000,233654.00,10364.00,"XSR8065   "
4117,3769,2023-12-23 22:50:06.000,2024-12-07 22:50:06.000,487094.00,46511.00,"QER1302   "
4118,11984,2025-02-25 16:20:54.000,2025-03-15 16:20:54.000,904638.00,20615.00,"LNF8511   "
4119,4441,2024-07-19 18:52:31.000,2025-07-11 18:52:31.000,185031.00,64121.00,"HMD5321   "
4120,18560,2023-11-13 17:18:37.000,2023-11-22 17:18:37.000,585379.00,66514.00,"YUF2006   "
4121,388,2023-08-01 22:39:41.000,2024-07-14 22:39:41.000,929885.00,46933.00,"RPH5318   "
4122,11015,2024-07-09 12:01:03.000,2025-02-26 12:01:03.000,502166.00,92101.00,"RLL0123   "
4123,16420,2024-08-20 03:42:35.000,2025-03-24 03:42:35.000,290596.00,26018.00,"EZW0876   "
4124,4119,2023-11-12 10:59:28.000,2024-05-07 10:59:28.000,423156.00,61183.00,"THA4227   "
4125,13456,2023-12-08 02:01:36.000,2024-09-30 02:01:36.000,284653.00,74551.00,"QVT5963   "
4126,6373,2025-02-19 15:04:31.000,2025-07-27 15:04:31.000,443702.00,27127.00,"LXJ9160   "
4127,13272,2025-02-15 01:48:52.000,2025-12-18 01:48:52.000,329808.00,93311.00,"YJT3727   "
4128,16260,2025-03-11 20:13:39.000,2025-08-09 20:13:39.000,491537.00,52389.00,"PTV0335   "
4129,7038,2024-11-25 14:24:47.000,2025-06-21 14:24:47.000,855522.00,98948.00,"BMZ4325   "
4130,8756,2023-06-23 21:46:35.000,2024-04-28 21:46:35.000,336984.00,59603.00,"BFS5191   "
4131,11412,2023-03-27 13:27:00.000,2023-05-28 13:27:00.000,549939.00,47180.00,"KXM7230   "
4132,840,2023-12-27 08:57:12.000,2024-01-05 08:57:12.000,393011.00,75528.00,"KAA7088   "
4133,19196,2024-04-28 12:54:46.000,2024-08-03 12:54:46.000,536877.00,14386.00,"SWF7863   "
4134,15085,2024-07-25 06:17:05.000,2024-08-04 06:17:05.000,405597.00,50868.00,"NDZ6245   "
4135,11397,2023-03-18 23:56:33.000,2023-05-30 23:56:33.000,837001.00,87766.00,"RZR4132   "
4136,11191,2023-08-12 08:32:02.000,2024-03-30 08:32:02.000,298573.00,28758.00,"DDO8235   "
4137,11974,2023-06-12 09:49:15.000,2023-06-26 09:49:15.000,104067.00,30597.00,"VLF6647   "
4138,5294,2024-08-10 16:12:40.000,2025-02-21 16:12:40.000,793388.00,10330.00,"AGK8832   "
4139,12450,2024-08-24 01:11:42.000,2025-07-31 01:11:42.000,432138.00,87413.00,"FWC3233   "
4140,2008,2023-11-27 16:47:03.000,2024-09-14 16:47:03.000,678660.00,49291.00,"PLI7927   "
4141,12602,2024-02-25 04:03:10.000,2024-07-27 04:03:10.000,522031.00,86472.00,"ZYZ1617   "
4142,3291,2024-11-16 10:02:40.000,2025-01-31 10:02:40.000,362184.00,53476.00,"UOK8403   "
4143,3815,2024-06-11 06:59:49.000,2024-07-29 06:59:49.000,254491.00,39350.00,"HFE8054   "
4144,15163,2025-01-12 00:38:06.000,2025-01-30 00:38:06.000,490020.00,44949.00,"IHF5729   "
4145,15759,2023-09-13 22:22:00.000,2024-01-26 22:22:00.000,197840.00,73853.00,"ASO3418   "
4146,11898,2023-08-18 22:49:34.000,2024-05-27 22:49:34.000,344495.00,36299.00,"ZBG0252   "
4147,9077,2024-08-30 09:09:40.000,2025-03-04 09:09:40.000,426598.00,24069.00,"FLI3083   "
4148,12334,2024-02-25 10:14:08.000,2024-09-25 10:14:08.000,459144.00,14722.00,"XTR3589   "
4149,19184,2024-02-29 21:01:51.000,2025-01-14 21:01:51.000,923622.00,40089.00,"TBB4853   "
4150,13914,2023-05-06 19:34:38.000,2023-08-28 19:34:38.000,943627.00,60406.00,"SQQ2660   "
4151,1882,2025-02-03 05:11:44.000,2025-09-14 05:11:44.000,666442.00,68915.00,"IEG0917   "
4152,17988,2024-09-24 03:33:58.000,2024-11-04 03:33:58.000,585802.00,11657.00,"RLY1948   "
4153,17487,2023-06-16 02:43:04.000,2023-10-19 02:43:04.000,223595.00,59481.00,"OLV7300   "
4154,15428,2023-09-18 18:08:10.000,2024-05-10 18:08:10.000,896576.00,30967.00,"UQK8518   "
4155,10318,2023-12-05 11:53:03.000,2024-06-24 11:53:03.000,265101.00,37409.00,"POA5560   "
4156,63,2024-06-16 10:17:28.000,2024-07-04 10:17:28.000,618864.00,81380.00,"YGD9044   "
4157,15255,2023-03-15 15:35:03.000,2023-12-11 15:35:03.000,253607.00,22821.00,"BNS5047   "
4158,799,2025-01-27 07:18:29.000,2025-12-27 07:18:29.000,384272.00,44375.00,"DOQ4869   "
4159,17597,2024-04-23 17:42:37.000,2025-01-29 17:42:37.000,109545.00,36060.00,"WJF6299   "
4160,15721,2024-07-25 10:32:17.000,2025-07-19 10:32:17.000,456106.00,76777.00,"VWW6833   "
4161,1341,2023-12-10 12:35:57.000,2024-11-09 12:35:57.000,347354.00,61006.00,"ZAT1173   "
4162,6867,2024-09-12 00:22:18.000,2024-12-02 00:22:18.000,137442.00,26475.00,"MBL4617   "
4163,1879,2023-04-11 20:46:25.000,2024-02-09 20:46:25.000,572525.00,49720.00,"UOC6712   "
4164,3355,2023-04-03 12:34:25.000,2023-04-21 12:34:25.000,581721.00,64150.00,"BND2261   "
4165,3374,2023-12-27 01:23:24.000,2024-04-28 01:23:24.000,933325.00,71628.00,"ADQ1409   "
4166,9287,2023-10-25 19:39:09.000,2024-09-18 19:39:09.000,608503.00,77476.00,"UVE3575   "
4167,7970,2024-04-05 07:16:00.000,2025-02-01 07:16:00.000,891994.00,15734.00,"DGQ1207   "
4168,7989,2023-09-30 00:30:08.000,2024-08-01 00:30:08.000,937924.00,25172.00,"CCF3887   "
4169,19098,2023-05-25 09:50:46.000,2024-05-04 09:50:46.000,743196.00,39948.00,"NDV7588   "
4170,2067,2023-07-22 14:30:55.000,2023-10-15 14:30:55.000,927441.00,60032.00,"NSC3634   "
4171,6388,2024-03-16 14:12:56.000,2024-05-10 14:12:56.000,606559.00,90458.00,"EVT0371   "
4172,8402,2023-05-03 09:43:10.000,2024-01-18 09:43:10.000,124264.00,60626.00,"BOV6832   "
4173,11561,2023-09-25 16:33:51.000,2024-01-14 16:33:51.000,351098.00,11565.00,"XBA2844   "
4174,13805,2024-04-04 23:31:40.000,2024-05-16 23:31:40.000,632069.00,68176.00,"NOK5812   "
4175,11103,2023-05-10 02:34:42.000,2024-01-02 02:34:42.000,785613.00,97157.00,"QUA2166   "
4176,369,2023-03-31 11:35:58.000,2023-06-12 11:35:58.000,821510.00,28820.00,"QIG8423   "
4177,13724,2024-01-18 07:18:26.000,2024-10-23 07:18:26.000,704973.00,12020.00,"OMB8323   "
4178,15817,2024-09-25 02:54:12.000,2025-08-01 02:54:12.000,453250.00,39502.00,"AJN2275   "
4179,2802,2023-12-28 22:50:10.000,2024-05-27 22:50:10.000,445318.00,41598.00,"KQW1488   "
4180,17399,2023-06-24 22:21:47.000,2023-08-05 22:21:47.000,856722.00,67605.00,"BKB0272   "
4181,2150,2024-12-30 06:56:59.000,2025-06-26 06:56:59.000,702976.00,58236.00,"MDI4083   "
4182,14741,2023-03-12 19:17:19.000,2023-08-06 19:17:19.000,887663.00,93963.00,"EKO5729   "
4183,12833,2023-07-22 22:42:34.000,2024-02-07 22:42:34.000,144312.00,81504.00,"DAH2257   "
4184,14186,2025-01-07 11:34:58.000,2025-01-26 11:34:58.000,481739.00,67230.00,"CJM7028   "
4185,11465,2023-04-29 05:02:47.000,2023-10-07 05:02:47.000,817731.00,15659.00,"DTG1158   "
4186,378,2024-12-14 06:22:18.000,2025-07-31 06:22:18.000,146261.00,48712.00,"JJO0021   "
4187,8626,2024-04-06 01:36:53.000,2024-06-03 01:36:53.000,946762.00,35631.00,"IJN0428   "
4188,18839,2025-01-01 04:12:41.000,2025-10-25 04:12:41.000,336204.00,25122.00,"CIS8690   "
4189,9136,2023-08-12 03:04:42.000,2024-03-31 03:04:42.000,302717.00,89084.00,"BZH6906   "
4190,12724,2025-02-27 17:06:46.000,2025-06-03 17:06:46.000,465977.00,38182.00,"MMM9995   "
4191,4365,2023-10-07 02:33:32.000,2024-01-06 02:33:32.000,108624.00,62821.00,"ZRK0612   "
4192,13109,2024-05-28 15:59:59.000,2024-08-18 15:59:59.000,838843.00,96501.00,"SLC2664   "
4193,5030,2024-05-04 03:35:59.000,2025-03-08 03:35:59.000,639899.00,83688.00,"IZG1361   "
4194,13404,2023-05-20 02:12:57.000,2023-10-27 02:12:57.000,794234.00,33980.00,"JAO3039   "
4195,14799,2024-05-08 13:14:47.000,2025-03-04 13:14:47.000,824789.00,76484.00,"TGT2918   "
4196,5251,2023-03-29 13:04:47.000,2024-01-29 13:04:47.000,416806.00,24616.00,"CBZ2802   "
4197,9536,2024-03-23 22:18:42.000,2024-06-07 22:18:42.000,125070.00,87968.00,"GIS6422   "
4198,2937,2024-08-16 17:48:57.000,2024-12-23 17:48:57.000,463721.00,43729.00,"QGA8918   "
4199,308,2024-05-31 06:05:14.000,2024-09-24 06:05:14.000,716299.00,50207.00,"JGB5441   "
4200,2546,2023-05-17 07:33:49.000,2024-04-09 07:33:49.000,165096.00,54050.00,"QTC4255   "
4201,6596,2024-03-21 05:02:32.000,2024-10-04 05:02:32.000,612917.00,50315.00,"MSI5437   "
4202,3319,2024-06-18 15:19:46.000,2025-04-04 15:19:46.000,210293.00,65407.00,"RXZ3536   "
4203,11958,2024-09-18 05:00:33.000,2025-02-27 05:00:33.000,695094.00,66995.00,"VXJ5428   "
4204,3263,2023-07-07 13:24:51.000,2024-03-26 13:24:51.000,953785.00,99761.00,"JFH5297   "
4205,3381,2023-12-17 05:55:37.000,2024-02-26 05:55:37.000,122842.00,73039.00,"DWE2952   "
4206,133,2023-12-12 11:20:18.000,2024-08-10 11:20:18.000,661731.00,64252.00,"AAO7528   "
4207,849,2024-04-24 03:51:47.000,2024-07-29 03:51:47.000,235723.00,53839.00,"UKD4460   "
4208,890,2025-01-20 14:39:29.000,2025-06-30 14:39:29.000,135529.00,22589.00,"GAX2369   "
4209,785,2023-08-25 23:20:37.000,2023-09-20 23:20:37.000,803161.00,25210.00,"WGR2000   "
4210,15850,2024-10-27 23:29:47.000,2025-06-30 23:29:47.000,297432.00,89680.00,"NLE1816   "
4211,19207,2023-06-21 18:38:05.000,2024-02-23 18:38:05.000,402942.00,44367.00,"ZOK0034   "
4212,1512,2024-11-14 00:14:10.000,2024-12-28 00:14:10.000,643601.00,27535.00,"CTJ4074   "
4213,3847,2024-10-15 21:50:51.000,2025-03-26 21:50:51.000,633060.00,42964.00,"PIH3163   "
4214,1138,2023-03-18 00:30:21.000,2023-10-03 00:30:21.000,565822.00,48518.00,"CAK3426   "
4215,7384,2023-09-21 19:48:31.000,2024-07-17 19:48:31.000,523963.00,55459.00,"GJF8936   "
4216,13597,2023-10-04 14:12:02.000,2024-02-14 14:12:02.000,544691.00,11574.00,"GJH9018   "
4217,4661,2023-04-18 06:04:17.000,2023-09-10 06:04:17.000,311220.00,47543.00,"YMV2459   "
4218,14296,2023-12-25 18:05:43.000,2024-06-30 18:05:43.000,139091.00,25978.00,"CVV9095   "
4219,16478,2023-12-29 12:06:51.000,2024-11-23 12:06:51.000,518061.00,17802.00,"IXE9315   "
4220,19755,2024-12-16 08:30:43.000,2025-11-21 08:30:43.000,336252.00,44000.00,"OAR9410   "
4221,10309,2023-04-07 15:11:44.000,2023-04-15 15:11:44.000,635902.00,92516.00,"PEZ9362   "
4222,11229,2023-12-21 22:03:50.000,2024-05-31 22:03:50.000,290598.00,27133.00,"IYU0603   "
4223,5679,2024-05-20 02:20:22.000,2025-04-10 02:20:22.000,986886.00,53238.00,"CKE6183   "
4224,4368,2024-07-18 06:41:49.000,2024-07-22 06:41:49.000,291464.00,85492.00,"EMH0289   "
4225,11635,2024-06-24 03:57:50.000,2025-03-27 03:57:50.000,190542.00,81441.00,"DVT5090   "
4226,12258,2024-09-20 11:07:11.000,2025-07-20 11:07:11.000,765906.00,13229.00,"WVH2800   "
4227,3677,2025-03-03 18:00:43.000,2025-11-05 18:00:43.000,789333.00,82973.00,"KPC1314   "
4228,11330,2024-06-07 06:09:55.000,2025-02-11 06:09:55.000,597084.00,41335.00,"UKS4507   "
4229,1157,2025-02-28 18:28:12.000,2025-04-29 18:28:12.000,205847.00,91441.00,"HBF0475   "
4230,3714,2025-02-22 02:34:50.000,2025-11-25 02:34:50.000,891418.00,90456.00,"MGR8824   "
4231,1437,2025-01-19 07:07:07.000,2025-08-28 07:07:07.000,274080.00,70809.00,"DVH3178   "
4232,11521,2023-09-15 11:44:32.000,2024-03-28 11:44:32.000,300209.00,26449.00,"GTJ4255   "
4233,5475,2024-03-21 08:00:28.000,2024-06-15 08:00:28.000,811748.00,95922.00,"DRT6801   "
4234,3653,2023-08-26 22:48:27.000,2024-02-04 22:48:27.000,968209.00,11754.00,"IVT3218   "
4235,627,2023-06-16 21:59:31.000,2024-04-12 21:59:31.000,820999.00,61089.00,"LPU2740   "
4236,4138,2023-11-05 04:20:43.000,2024-09-03 04:20:43.000,603703.00,34947.00,"BDN8948   "
4237,19858,2023-12-24 00:09:33.000,2024-11-16 00:09:33.000,883503.00,51514.00,"HZI7290   "
4238,3920,2023-07-04 18:27:23.000,2023-10-08 18:27:23.000,998576.00,98161.00,"LQA4712   "
4239,11063,2024-05-31 11:25:16.000,2024-08-13 11:25:16.000,322337.00,78437.00,"DJI3597   "
4240,18633,2024-03-10 15:21:48.000,2024-06-18 15:21:48.000,668920.00,95160.00,"GFD8485   "
4241,12297,2023-10-01 06:54:16.000,2024-04-19 06:54:16.000,512397.00,29158.00,"NPY6722   "
4242,8519,2024-03-22 23:58:07.000,2024-07-10 23:58:07.000,224765.00,66316.00,"BKE0740   "
4243,9571,2024-04-21 12:47:31.000,2024-12-28 12:47:31.000,605620.00,93069.00,"PJZ7399   "
4244,18274,2023-05-11 13:08:18.000,2023-10-15 13:08:18.000,902471.00,17890.00,"WWG4264   "
4245,8018,2023-10-26 22:20:38.000,2023-11-02 22:20:38.000,491285.00,25886.00,"UFA8108   "
4246,8372,2023-06-25 01:06:08.000,2023-10-01 01:06:08.000,845714.00,92278.00,"BLU6315   "
4247,8310,2024-10-30 04:20:16.000,2024-11-21 04:20:16.000,368038.00,59637.00,"WTA2616   "
4248,8409,2024-08-07 13:17:42.000,2025-06-27 13:17:42.000,205516.00,29720.00,"JOV0122   "
4249,3078,2024-07-15 17:56:48.000,2025-03-03 17:56:48.000,334557.00,83700.00,"UXM7246   "
4250,15683,2024-06-24 03:14:42.000,2024-12-24 03:14:42.000,789943.00,52550.00,"LOM0905   "
4251,11753,2024-06-16 04:50:37.000,2024-07-19 04:50:37.000,652169.00,28762.00,"UPE5033   "
4252,7456,2025-01-23 07:18:56.000,2025-11-09 07:18:56.000,727520.00,43182.00,"JJK3325   "
4253,5127,2024-12-19 13:01:27.000,2025-03-03 13:01:27.000,534968.00,25925.00,"ZTM0219   "
4254,17532,2024-08-12 02:38:45.000,2024-09-12 02:38:45.000,211281.00,85892.00,"BHG5883   "
4255,8040,2023-11-04 11:07:12.000,2023-11-16 11:07:12.000,564928.00,39276.00,"LIO1418   "
4256,516,2023-05-30 11:49:07.000,2023-12-28 11:49:07.000,527498.00,89707.00,"ESK3917   "
4257,18418,2023-07-17 14:14:01.000,2024-06-14 14:14:01.000,403339.00,75344.00,"YBP1363   "
4258,16019,2025-02-02 00:02:15.000,2025-10-21 00:02:15.000,561726.00,71075.00,"FAG5195   "
4259,12782,2023-10-05 00:11:47.000,2024-08-20 00:11:47.000,520635.00,31376.00,"DJE4519   "
4260,11773,2024-08-28 17:54:11.000,2024-09-03 17:54:11.000,621811.00,48962.00,"THD7181   "
4261,11321,2024-10-03 23:39:58.000,2025-02-04 23:39:58.000,906349.00,42522.00,"WCX5037   "
4262,17533,2023-05-13 10:10:22.000,2023-05-16 10:10:22.000,222853.00,55806.00,"SKH8948   "
4263,487,2024-03-18 06:38:57.000,2024-11-21 06:38:57.000,586710.00,33147.00,"ADS7644   "
4264,6436,2024-11-24 21:29:29.000,2025-05-23 21:29:29.000,136141.00,30298.00,"XAA8697   "
4265,7970,2023-07-06 14:33:13.000,2023-07-28 14:33:13.000,492383.00,84766.00,"ZDM7141   "
4266,19009,2023-03-30 21:42:17.000,2023-05-15 21:42:17.000,414275.00,55864.00,"VWC9355   "
4267,1668,2024-05-08 23:48:59.000,2025-02-08 23:48:59.000,994991.00,80096.00,"NGN5073   "
4268,8213,2024-08-25 21:49:55.000,2025-04-22 21:49:55.000,101404.00,84757.00,"EIT8569   "
4269,4011,2025-02-28 07:44:31.000,2025-10-26 07:44:31.000,842701.00,62945.00,"IQK4714   "
4270,842,2024-05-01 23:08:41.000,2024-12-30 23:08:41.000,360660.00,78616.00,"CDY1305   "
4271,18996,2023-05-31 09:46:46.000,2024-01-05 09:46:46.000,833721.00,91386.00,"QZQ3953   "
4272,13163,2023-07-23 02:27:20.000,2023-11-26 02:27:20.000,156976.00,87430.00,"IEZ6003   "
4273,16548,2023-08-01 16:28:23.000,2024-03-25 16:28:23.000,433752.00,13288.00,"OQZ0008   "
4274,8228,2025-01-31 05:55:15.000,2026-01-07 05:55:15.000,529775.00,11804.00,"RQF9849   "
4275,14188,2025-01-05 19:20:19.000,2025-05-13 19:20:19.000,194429.00,79361.00,"UCZ7056   "
4276,1944,2023-05-04 11:29:10.000,2023-07-25 11:29:10.000,996822.00,40873.00,"WEZ0987   "
4277,7342,2023-10-08 12:17:56.000,2023-12-23 12:17:56.000,559567.00,36510.00,"YPE4763   "
4278,4051,2024-04-29 08:51:35.000,2024-07-15 08:51:35.000,577684.00,41903.00,"ILT9111   "
4279,8756,2023-09-30 01:47:05.000,2024-01-07 01:47:05.000,840829.00,73926.00,"FRV3010   "
4280,17023,2024-01-22 22:42:44.000,2024-04-14 22:42:44.000,214992.00,27739.00,"IKK2757   "
4281,16379,2023-03-28 09:53:19.000,2023-05-26 09:53:19.000,606329.00,26649.00,"PMZ6896   "
4282,10591,2023-04-06 01:33:58.000,2024-01-13 01:33:58.000,151390.00,44150.00,"MVN7393   "
4283,4763,2023-04-16 14:32:24.000,2023-07-29 14:32:24.000,690290.00,86941.00,"SRL9948   "
4284,4514,2024-02-29 10:40:47.000,2024-09-27 10:40:47.000,645021.00,90498.00,"LSO2805   "
4285,11279,2023-04-10 08:41:20.000,2023-12-20 08:41:20.000,766060.00,54316.00,"VPZ3487   "
4286,1707,2024-10-08 22:59:16.000,2025-09-17 22:59:16.000,755632.00,59733.00,"OVZ8060   "
4287,16501,2024-09-24 15:20:26.000,2024-11-26 15:20:26.000,168921.00,79536.00,"ZQD9278   "
4288,10190,2024-09-17 07:29:53.000,2025-07-14 07:29:53.000,522307.00,34782.00,"XXJ4100   "
4289,3584,2023-12-31 02:30:09.000,2024-11-01 02:30:09.000,860064.00,71260.00,"HGL6698   "
4290,18443,2023-03-22 10:25:24.000,2023-08-18 10:25:24.000,652067.00,98272.00,"BSR1864   "
4291,16605,2023-05-08 23:00:30.000,2023-05-10 23:00:30.000,110920.00,26036.00,"XRO6127   "
4292,15514,2024-11-12 10:48:33.000,2025-08-09 10:48:33.000,833730.00,75306.00,"EOG8237   "
4293,2138,2024-01-04 10:12:44.000,2024-01-19 10:12:44.000,636751.00,47926.00,"KYF0539   "
4294,5602,2024-12-02 04:41:51.000,2025-10-23 04:41:51.000,316198.00,22596.00,"GSJ4148   "
4295,11145,2024-12-04 05:53:12.000,2025-01-14 05:53:12.000,696530.00,57390.00,"LAT9286   "
4296,16156,2024-04-10 15:52:56.000,2024-08-27 15:52:56.000,248607.00,23375.00,"MGX5998   "
